uid,source_uid,variant_type,archetype,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10
1000,1,twin,high_activity,11,3,10,1,clear,warm,home,True,0,2,9500
1000,1,twin,high_activity,11,3,14,2,clear,warm,shopping,True,212,1,160
1000,1,twin,high_activity,11,3,16,3,clear,warm,service,True,183,0,9870
1000,1,twin,high_activity,11,3,19,4,cloudy,warm,work,True,596,1,160
1000,1,twin,high_activity,11,3,21,5,cloudy,warm,home,True,131,0,1045
1000,1,twin,high_activity,12,4,10,1,cloudy,hot,home,True,0,1,1600
1000,1,twin,high_activity,12,4,14,2,clear,hot,shopping,True,279,1,160
1000,1,twin,high_activity,12,4,16,3,clear,warm,service,True,0,2,9999
1000,1,twin,high_activity,12,4,19,4,cloudy,warm,activity,True,117,0,6187
1000,1,twin,high_activity,12,4,21,5,cloudy,warm,home,True,0,0,536
1000,1,twin,high_activity,13,5,10,1,clear,hot,dining,True,0,0,2800
1000,1,twin,high_activity,13,5,14,2,cloudy,hot,shopping,True,17,0,160
1000,1,twin,high_activity,13,5,16,3,cloudy,hot,shopping,True,0,0,0
1000,1,twin,high_activity,13,5,19,4,cloudy,warm,dining,True,36,0,1100
1000,1,twin,high_activity,13,5,21,5,cloudy,warm,home,True,154,1,9999
1000,1,twin,high_activity,14,6,10,1,clear,warm,home,True,0,2,2500
1000,1,twin,high_activity,14,6,14,2,clear,warm,home,True,232,2,160
1000,1,twin,high_activity,14,6,16,3,clear,warm,home,True,0,1,108
1000,1,twin,high_activity,14,6,19,4,clear,warm,home,True,113,1,316
1000,1,twin,high_activity,14,6,21,5,clear,warm,home,True,351,0,5300
1000,1,twin,high_activity,15,0,10,1,clear,hot,home,True,0,1,1800
1000,1,twin,high_activity,15,0,14,2,clear,warm,dining,True,0,2,160
1000,1,twin,high_activity,15,0,16,3,clear,warm,work,True,0,2,318
1000,1,twin,high_activity,15,0,19,4,clear,warm,home,False,78,0,254
1000,1,twin,high_activity,15,0,21,5,clear,warm,work,True,293,2,3500
1000,1,twin,high_activity,16,1,10,1,clear,warm,home,False,0,0,9674
1000,1,twin,high_activity,16,1,14,2,cloudy,hot,home,True,75,2,160
1000,1,twin,high_activity,16,1,16,3,cloudy,warm,home,True,423,2,175
1000,1,twin,high_activity,16,1,19,4,cloudy,warm,work,True,15,2,261
1000,1,twin,high_activity,16,1,21,5,cloudy,warm,home,True,710,1,942
1000,1,twin,high_activity,17,2,10,1,cloudy,mild,dining,False,0,0,9674
1000,1,twin,high_activity,17,2,14,2,cloudy,warm,work,True,39,2,160
1000,1,twin,high_activity,17,2,16,3,clear,warm,home,True,0,2,160
1000,1,twin,high_activity,17,2,19,4,clear,warm,home,True,46,2,197
1000,1,twin,high_activity,17,2,21,5,clear,warm,shopping,True,47,2,261
1000,1,twin,high_activity,18,3,10,1,cloudy,mild,home,True,0,1,9674
1000,1,twin,high_activity,18,3,14,2,clear,hot,dining,True,13,2,218
1000,1,twin,high_activity,18,3,16,3,clear,hot,work,True,464,1,350
1000,1,twin,high_activity,18,3,19,4,cloudy,hot,work,True,15,0,74
1000,1,twin,high_activity,18,3,21,5,cloudy,hot,work,True,39,1,165
1000,1,twin,high_activity,19,4,10,1,clear,mild,home,True,0,0,9999
1000,1,twin,high_activity,19,4,14,2,clear,hot,work,True,4,2,160
1000,1,twin,high_activity,19,4,16,3,clear,hot,home,True,43,2,108
1000,1,twin,high_activity,19,4,19,4,cloudy,hot,activity,True,105,0,160
1000,1,twin,high_activity,19,4,21,5,cloudy,hot,home,True,3729,1,165
1000,1,twin,high_activity,20,5,10,1,cloudy,warm,home,True,0,2,79
1000,1,twin,high_activity,20,5,14,2,bad,warm,home,True,127,1,160
1000,1,twin,high_activity,20,5,16,3,bad,warm,home,True,326,2,108
1000,1,twin,high_activity,20,5,19,4,cloudy,hot,home,True,301,0,318
1000,1,twin,high_activity,20,5,21,5,cloudy,hot,home,True,123,1,987
1000,1,twin,high_activity,21,6,10,1,cloudy,hot,shopping,True,0,0,0
1000,1,twin,high_activity,21,6,14,2,bad,warm,dining,True,35,0,0
1000,1,twin,high_activity,21,6,16,3,cloudy,warm,home,True,0,1,39
1000,1,twin,high_activity,21,6,19,4,cloudy,warm,home,True,0,1,700
1000,1,twin,high_activity,21,6,21,5,cloudy,warm,home,True,152,2,375
1000,1,twin,high_activity,22,0,10,1,cloudy,warm,home,True,0,2,250
1000,1,twin,high_activity,22,0,14,2,clear,warm,work,True,318,0,160
1000,1,twin,high_activity,22,0,16,3,clear,warm,home,True,0,1,108
1000,1,twin,high_activity,22,0,19,4,clear,hot,home,True,2341,0,160
1000,1,twin,high_activity,22,0,21,5,cloudy,hot,shopping,False,4995,0,473
1000,1,twin,high_activity,23,1,10,1,clear,warm,work,True,0,1,9999
1000,1,twin,high_activity,23,1,14,2,clear,mild,home,True,0,1,9999
1000,1,twin,high_activity,23,1,16,3,cloudy,hot,home,True,1562,2,317
1000,1,twin,high_activity,23,1,19,4,clear,hot,activity,True,0,0,718
1000,1,twin,high_activity,23,1,21,5,clear,warm,home,True,189,0,732
1000,1,twin,high_activity,24,2,10,1,clear,warm,work,True,0,0,25
1000,1,twin,high_activity,24,2,14,2,clear,hot,home,True,30,2,200
1000,1,twin,high_activity,24,2,16,3,clear,hot,activity,True,301,2,189
1000,1,twin,high_activity,24,2,19,4,clear,hot,home,True,96,1,189
1000,1,twin,high_activity,24,2,21,5,clear,warm,dining,True,47,0,732
1000,1,twin,high_activity,25,3,10,1,clear,hot,home,True,0,1,300
1000,1,twin,high_activity,25,3,14,2,clear,hot,dining,True,89,2,190
1000,1,twin,high_activity,25,3,16,3,clear,hot,work,True,191,1,300
1000,1,twin,high_activity,25,3,19,4,clear,hot,work,True,84,0,176
1000,1,twin,high_activity,25,3,21,5,clear,warm,home,False,15,0,9999
1000,1,twin,high_activity,26,4,10,1,cloudy,mild,dining,True,0,2,280
1000,1,twin,high_activity,26,4,14,2,cloudy,warm,home,True,410,0,160
1000,1,twin,high_activity,26,4,16,3,clear,warm,home,True,211,0,79
1000,1,twin,high_activity,26,4,19,4,cloudy,mild,home,True,92,2,9999
1000,1,twin,high_activity,26,4,21,5,cloudy,warm,home,True,161,1,140
1000,1,twin,high_activity,27,5,10,1,cloudy,warm,home,True,0,1,347
1000,1,twin,high_activity,27,5,14,2,bad,warm,shopping,True,0,0,255
1000,1,twin,high_activity,27,5,16,3,cloudy,warm,dining,False,1180,0,111
1000,1,twin,high_activity,27,5,19,4,cloudy,warm,home,True,49,2,140
1000,1,twin,high_activity,27,5,21,5,cloudy,warm,home,True,181,1,140
1000,1,twin,high_activity,28,6,10,1,cloudy,cool,home,True,0,0,250
1000,1,twin,high_activity,28,6,14,2,clear,cool,shopping,True,292,2,205
1000,1,twin,high_activity,28,6,16,3,clear,hot,service,True,18,1,210
1000,1,twin,high_activity,28,6,19,4,clear,warm,service,True,4472,1,165
1000,1,twin,high_activity,28,6,21,5,cloudy,warm,service,False,0,0,473
1000,1,twin,high_activity,29,0,10,1,cloudy,hot,home,True,0,2,178
1000,1,twin,high_activity,29,0,14,2,cloudy,hot,work,True,79,0,160
1000,1,twin,high_activity,29,0,16,3,cloudy,warm,work,True,550,1,108
1000,1,twin,high_activity,29,0,19,4,cloudy,hot,work,True,608,2,261
1000,1,twin,high_activity,29,0,21,5,cloudy,hot,work,True,307,1,108
1000,1,twin,high_activity,30,1,10,1,cloudy,hot,home,True,0,0,157
1000,1,twin,high_activity,30,1,14,2,cloudy,warm,home,True,69,2,160
1000,1,twin,high_activity,30,1,16,3,cloudy,warm,home,True,0,0,108
1000,1,twin,high_activity,30,1,19,4,clear,warm,work,True,7,2,1086
1000,1,twin,high_activity,30,1,21,5,clear,hot,home,True,514,2,151
1000,1,twin,high_activity,31,2,10,1,cloudy,cool,dining,True,0,2,218
1000,1,twin,high_activity,31,2,14,2,cloudy,warm,home,True,315,2,160
1000,1,twin,high_activity,31,2,16,3,cloudy,warm,work,True,1864,2,108
1000,1,twin,high_activity,31,2,19,4,clear,warm,home,True,88,1,1287
1000,1,twin,high_activity,31,2,21,5,clear,warm,dining,True,0,0,151
1000,1,twin,high_activity,32,3,10,1,cloudy,cold,home,True,0,1,99
1000,1,twin,high_activity,32,3,14,2,bad,warm,home,True,157,1,160
1000,1,twin,high_activity,32,3,16,3,cloudy,hot,home,True,92,0,108
1000,1,twin,high_activity,32,3,19,4,bad,hot,work,False,352,0,327
1000,1,twin,high_activity,32,3,21,5,cloudy,hot,home,True,52,2,154
1000,1,twin,high_activity,33,4,10,1,clear,hot,home,True,0,0,318
1000,1,twin,high_activity,33,4,14,2,clear,hot,home,True,239,1,160
1000,1,twin,high_activity,33,4,16,3,clear,hot,dining,True,0,2,108
1000,1,twin,high_activity,33,4,19,4,clear,hot,work,True,63,2,305
1000,1,twin,high_activity,33,4,21,5,cloudy,hot,work,True,255,0,767
1000,1,twin,high_activity,34,5,10,1,cloudy,mild,home,True,0,1,7901
1000,1,twin,high_activity,34,5,14,2,cloudy,warm,service,True,63,2,160
1000,1,twin,high_activity,34,5,16,3,bad,hot,dining,True,129,1,9500
1000,1,twin,high_activity,34,5,19,4,cloudy,hot,shopping,True,94,2,982
1000,1,twin,high_activity,34,5,21,5,clear,hot,service,True,84,1,9500
1000,1,twin,high_activity,35,6,10,1,clear,warm,home,True,0,1,7901
1000,1,twin,high_activity,35,6,14,2,cloudy,warm,home,True,1328,0,160
1000,1,twin,high_activity,35,6,16,3,clear,warm,home,True,57,2,9500
1000,1,twin,high_activity,35,6,19,4,clear,warm,home,True,64,0,3000
1000,1,twin,high_activity,35,6,21,5,clear,warm,home,True,0,0,3000
1001,1,twin,high_activity,1,0,10,1,cloudy,warm,dining,True,0,2,157
1001,1,twin,high_activity,1,0,14,2,cloudy,warm,work,True,60,2,160
1001,1,twin,high_activity,1,0,16,3,clear,warm,service,True,123,2,218
1001,1,twin,high_activity,1,0,19,4,cloudy,hot,home,True,178,2,198
1001,1,twin,high_activity,1,0,21,5,cloudy,hot,home,True,40,1,106
1001,1,twin,high_activity,2,1,10,1,cloudy,hot,home,True,0,1,123
1001,1,twin,high_activity,2,1,14,2,cloudy,warm,work,True,333,0,160
1001,1,twin,high_activity,2,1,16,3,cloudy,warm,home,True,837,0,150
1001,1,twin,high_activity,2,1,19,4,cloudy,hot,home,True,139,2,306
1001,1,twin,high_activity,2,1,21,5,cloudy,hot,work,True,0,1,283
1001,1,twin,high_activity,3,2,10,1,clear,hot,work,True,0,1,200
1001,1,twin,high_activity,3,2,14,2,clear,hot,work,True,34,1,160
1001,1,twin,high_activity,3,2,16,3,cloudy,hot,home,True,1955,2,198
1001,1,twin,high_activity,3,2,19,4,clear,hot,dining,False,75,0,369
1001,1,twin,high_activity,3,2,21,5,cloudy,warm,home,True,81,2,9999
1001,1,twin,high_activity,4,3,10,1,cloudy,hot,work,True,1,2,79
1001,1,twin,high_activity,4,3,14,2,bad,hot,home,True,124,2,160
1001,1,twin,high_activity,4,3,16,3,bad,hot,work,True,7,2,218
1001,1,twin,high_activity,4,3,19,4,cloudy,hot,home,True,20,1,255
1001,1,twin,high_activity,4,3,21,5,cloudy,warm,home,True,31,2,9999
1001,1,twin,high_activity,5,4,10,1,cloudy,hot,work,True,0,0,160
1001,1,twin,high_activity,5,4,14,2,cloudy,hot,work,True,164,1,160
1001,1,twin,high_activity,5,4,16,3,cloudy,hot,work,True,687,2,184
1001,1,twin,high_activity,5,4,19,4,cloudy,hot,home,True,384,0,261
1001,1,twin,high_activity,5,4,21,5,cloudy,hot,work,True,515,0,9999
1001,1,twin,high_activity,6,5,10,1,cloudy,warm,home,True,0,1,9999
1001,1,twin,high_activity,6,5,14,2,cloudy,warm,shopping,True,89,0,160
1001,1,twin,high_activity,6,5,16,3,cloudy,warm,shopping,False,215,0,115
1001,1,twin,high_activity,6,5,19,4,cloudy,warm,shopping,True,38,0,261
1001,1,twin,high_activity,6,5,21,5,cloudy,warm,shopping,True,505,1,9999
1001,1,twin,high_activity,7,6,10,1,clear,hot,service,True,0,0,9999
1001,1,twin,high_activity,7,6,14,2,cloudy,warm,dining,True,822,2,218
1001,1,twin,high_activity,7,6,16,3,cloudy,mild,shopping,True,0,1,158
1001,1,twin,high_activity,7,6,19,4,cloudy,warm,service,True,107,1,642
1001,1,twin,high_activity,7,6,21,5,cloudy,warm,service,True,214,0,1250
1001,1,twin,high_activity,8,0,10,1,cloudy,hot,work,True,0,2,182
1001,1,twin,high_activity,8,0,14,2,clear,hot,work,True,37,2,160
1001,1,twin,high_activity,8,0,16,3,clear,hot,dining,True,76,1,108
1001,1,twin,high_activity,8,0,19,4,clear,hot,home,True,61,0,318
1001,1,twin,high_activity,8,0,21,5,clear,hot,work,True,99,1,108
1001,1,twin,high_activity,9,1,10,1,cloudy,hot,work,True,0,0,185
1001,1,twin,high_activity,9,1,14,2,clear,hot,service,True,68,2,160
1001,1,twin,high_activity,9,1,16,3,clear,hot,service,False,185,0,654
1001,1,twin,high_activity,9,1,19,4,clear,hot,service,True,297,0,178
1001,1,twin,high_activity,9,1,21,5,clear,hot,activity,False,1093,0,287
1001,1,twin,high_activity,10,2,10,1,cloudy,hot,work,True,0,2,258
1001,1,twin,high_activity,10,2,14,2,cloudy,warm,home,True,622,0,160
1001,1,twin,high_activity,10,2,16,3,clear,mild,home,True,444,1,782
1001,1,twin,high_activity,10,2,19,4,clear,warm,home,True,102,0,147
1001,1,twin,high_activity,10,2,21,5,cloudy,warm,home,True,628,0,364
1001,1,twin,high_activity,11,3,10,1,clear,warm,shopping,True,0,2,306
1001,1,twin,high_activity,11,3,14,2,clear,warm,service,True,0,2,160
1001,1,twin,high_activity,11,3,16,3,clear,warm,home,True,0,2,108
1001,1,twin,high_activity,11,3,19,4,cloudy,warm,home,True,289,1,158
1001,1,twin,high_activity,11,3,21,5,bad,warm,home,True,278,2,986
1001,1,twin,high_activity,12,4,10,1,clear,hot,dining,True,1,0,0
1001,1,twin,high_activity,12,4,14,2,clear,hot,work,True,130,2,160
1001,1,twin,high_activity,12,4,16,3,clear,hot,home,True,677,2,218
1001,1,twin,high_activity,12,4,19,4,clear,hot,work,True,138,0,261
1001,1,twin,high_activity,12,4,21,5,clear,hot,work,True,12,2,151
1001,1,twin,high_activity,13,5,10,1,clear,hot,home,True,0,0,118
1001,1,twin,high_activity,13,5,14,2,clear,hot,home,True,13,1,160
1001,1,twin,high_activity,13,5,16,3,cloudy,hot,home,True,1752,1,108
1001,1,twin,high_activity,13,5,19,4,cloudy,hot,home,True,5000,1,647
1001,1,twin,high_activity,13,5,21,5,cloudy,hot,home,True,1061,1,308
1001,1,twin,high_activity,14,6,10,1,cloudy,hot,dining,True,0,0,118
1001,1,twin,high_activity,14,6,14,2,clear,hot,home,True,205,0,160
1001,1,twin,high_activity,14,6,16,3,clear,hot,home,True,235,0,155
1001,1,twin,high_activity,14,6,19,4,clear,hot,home,True,112,0,743
1001,1,twin,high_activity,14,6,21,5,clear,hot,dining,True,307,0,179
1001,1,twin,high_activity,15,0,10,1,cloudy,warm,work,False,22,0,25
1001,1,twin,high_activity,15,0,14,2,cloudy,mild,work,True,667,2,218
1001,1,twin,high_activity,15,0,16,3,cloudy,hot,home,True,199,1,314
1001,1,twin,high_activity,15,0,19,4,clear,hot,home,True,250,2,261
1001,1,twin,high_activity,15,0,21,5,clear,hot,dining,True,0,2,538
1001,1,twin,high_activity,16,1,10,1,cloudy,warm,work,True,0,0,25
1001,1,twin,high_activity,16,1,14,2,cloudy,hot,home,True,9,2,160
1001,1,twin,high_activity,16,1,16,3,cloudy,warm,work,True,98,2,218
1001,1,twin,high_activity,16,1,19,4,clear,warm,dining,True,425,2,304
1001,1,twin,high_activity,16,1,21,5,clear,warm,work,True,333,1,160
1001,1,twin,high_activity,17,2,10,1,clear,mild,home,True,0,0,162
1001,1,twin,high_activity,17,2,14,2,clear,warm,work,True,1771,1,160
1001,1,twin,high_activity,17,2,16,3,clear,warm,work,True,565,2,108
1001,1,twin,high_activity,17,2,19,4,cloudy,warm,home,True,105,2,197
1001,1,twin,high_activity,17,2,21,5,cloudy,warm,home,True,76,1,160
1001,1,twin,high_activity,18,3,10,1,clear,cool,work,False,18,0,162
1001,1,twin,high_activity,18,3,14,2,clear,warm,work,True,82,1,160
1001,1,twin,high_activity,18,3,16,3,clear,warm,work,True,376,1,218
1001,1,twin,high_activity,18,3,19,4,clear,warm,work,True,1020,0,647
1001,1,twin,high_activity,18,3,21,5,clear,hot,home,True,298,1,160
1001,1,twin,high_activity,19,4,10,1,cloudy,hot,work,True,0,1,382
1001,1,twin,high_activity,19,4,14,2,cloudy,warm,home,True,174,2,218
1001,1,twin,high_activity,19,4,16,3,clear,warm,work,True,384,1,108
1001,1,twin,high_activity,19,4,19,4,cloudy,warm,service,False,72,0,767
1001,1,twin,high_activity,19,4,21,5,clear,warm,home,True,40,1,305
1001,1,twin,high_activity,20,5,10,1,clear,hot,home,True,0,1,197
1001,1,twin,high_activity,20,5,14,2,cloudy,hot,home,True,485,0,160
1001,1,twin,high_activity,20,5,16,3,cloudy,hot,home,True,13,0,95
1001,1,twin,high_activity,20,5,19,4,cloudy,hot,home,True,38,2,1050
1001,1,twin,high_activity,20,5,21,5,clear,hot,home,False,231,0,297
1001,1,twin,high_activity,21,6,10,1,clear,cool,dining,True,18,2,154
1001,1,twin,high_activity,21,6,14,2,clear,hot,home,True,724,0,160
1001,1,twin,high_activity,21,6,16,3,clear,hot,home,True,295,0,300
1001,1,twin,high_activity,21,6,19,4,cloudy,hot,home,True,19,1,300
1001,1,twin,high_activity,21,6,21,5,cloudy,hot,home,True,329,1,116
1001,1,twin,high_activity,22,0,10,1,cloudy,warm,work,True,0,1,68
1001,1,twin,high_activity,22,0,14,2,cloudy,mild,work,True,5000,1,160
1001,1,twin,high_activity,22,0,16,3,cloudy,warm,work,True,0,2,155
1001,1,twin,high_activity,22,0,19,4,bad,warm,home,True,4514,0,108
1001,1,twin,high_activity,22,0,21,5,cloudy,hot,work,True,122,2,771
1001,1,twin,high_activity,23,1,10,1,clear,cool,home,True,0,1,117
1001,1,twin,high_activity,23,1,14,2,clear,warm,work,True,423,2,160
1001,1,twin,high_activity,23,1,16,3,cloudy,mild,home,True,296,2,178
1001,1,twin,high_activity,23,1,19,4,clear,warm,shopping,True,51,1,644
1001,1,twin,high_activity,23,1,21,5,clear,warm,shopping,True,184,1,287
1001,1,twin,high_activity,24,2,10,1,cloudy,hot,work,True,0,2,31
1001,1,twin,high_activity,24,2,14,2,cloudy,hot,work,True,65,0,160
1001,1,twin,high_activity,24,2,16,3,cloudy,warm,home,True,627,1,108
1001,1,twin,high_activity,24,2,19,4,clear,warm,work,True,118,0,369
1001,1,twin,high_activity,24,2,21,5,clear,hot,home,True,193,1,77
1001,1,twin,high_activity,25,3,10,1,cloudy,hot,work,True,0,1,99
1001,1,twin,high_activity,25,3,14,2,clear,hot,home,True,1530,2,218
1001,1,twin,high_activity,25,3,16,3,clear,hot,dining,True,0,2,108
1001,1,twin,high_activity,25,3,19,4,cloudy,hot,work,True,122,2,261
1001,1,twin,high_activity,25,3,21,5,cloudy,hot,home,True,532,2,151
1001,1,twin,high_activity,26,4,10,1,clear,warm,home,True,0,0,25
1001,1,twin,high_activity,26,4,14,2,clear,warm,dining,True,1226,1,218
1001,1,twin,high_activity,26,4,16,3,clear,warm,work,True,0,0,108
1001,1,twin,high_activity,26,4,19,4,cloudy,hot,home,True,126,2,356
1001,1,twin,high_activity,26,4,21,5,cloudy,hot,dining,True,155,1,145
1001,1,twin,high_activity,27,5,10,1,cloudy,mild,dining,True,3,2,111
1001,1,twin,high_activity,27,5,14,2,bad,warm,home,False,76,0,9764
1001,1,twin,high_activity,27,5,16,3,cloudy,warm,home,True,134,1,9764
1001,1,twin,high_activity,27,5,19,4,cloudy,mild,home,True,446,1,3476
1001,1,twin,high_activity,27,5,21,5,clear,warm,home,True,186,2,164
1001,1,twin,high_activity,28,6,10,1,clear,hot,home,True,0,0,9999
1001,1,twin,high_activity,28,6,14,2,cloudy,warm,service,True,187,2,9764
1001,1,twin,high_activity,28,6,16,3,clear,warm,service,True,81,1,1083
1001,1,twin,high_activity,28,6,19,4,cloudy,warm,dining,True,354,2,261
1001,1,twin,high_activity,28,6,21,5,cloudy,hot,shopping,True,81,2,151
1001,1,twin,high_activity,29,0,10,1,cloudy,warm,home,True,101,0,79
1001,1,twin,high_activity,29,0,14,2,bad,cold,home,True,235,2,160
1001,1,twin,high_activity,29,0,16,3,cloudy,warm,home,True,644,2,198
1001,1,twin,high_activity,29,0,19,4,clear,warm,home,True,91,0,261
1001,1,twin,high_activity,29,0,21,5,clear,warm,work,True,30,0,167
1001,1,twin,high_activity,30,1,10,1,clear,warm,home,True,34,1,118
1001,1,twin,high_activity,30,1,14,2,clear,hot,work,True,152,0,160
1001,1,twin,high_activity,30,1,16,3,clear,hot,work,True,4544,2,198
1001,1,twin,high_activity,30,1,19,4,clear,hot,work,True,270,0,647
1001,1,twin,high_activity,30,1,21,5,clear,warm,home,True,137,2,166
1001,1,twin,high_activity,31,2,10,1,clear,warm,home,True,0,2,25
1001,1,twin,high_activity,31,2,14,2,clear,warm,work,True,327,2,160
1001,1,twin,high_activity,31,2,16,3,clear,hot,home,True,4013,1,218
1001,1,twin,high_activity,31,2,19,4,clear,warm,shopping,False,95,0,369
1001,1,twin,high_activity,31,2,21,5,clear,warm,shopping,True,0,2,261
1001,1,twin,high_activity,32,3,10,1,cloudy,mild,home,True,0,2,25
1001,1,twin,high_activity,32,3,14,2,clear,cold,work,True,576,1,160
1001,1,twin,high_activity,32,3,16,3,cloudy,warm,home,True,988,0,142
1001,1,twin,high_activity,32,3,19,4,cloudy,warm,work,True,740,2,261
1001,1,twin,high_activity,32,3,21,5,clear,warm,home,True,831,2,151
1001,1,twin,high_activity,33,4,10,1,cloudy,hot,home,True,0,1,25
1001,1,twin,high_activity,33,4,14,2,cloudy,hot,home,True,292,2,160
1001,1,twin,high_activity,33,4,16,3,cloudy,hot,home,True,0,1,108
1001,1,twin,high_activity,33,4,19,4,cloudy,warm,home,True,1476,1,64
1001,1,twin,high_activity,33,4,21,5,cloudy,warm,dining,True,470,0,111
1001,1,twin,high_activity,34,5,10,1,clear,cool,home,True,88,2,128
1001,1,twin,high_activity,34,5,14,2,cloudy,cool,home,True,191,1,160
1001,1,twin,high_activity,34,5,16,3,clear,hot,shopping,True,1271,2,218
1001,1,twin,high_activity,34,5,19,4,cloudy,hot,dining,True,37,1,348
1001,1,twin,high_activity,34,5,21,5,cloudy,hot,shopping,True,0,0,176
1001,1,twin,high_activity,35,6,10,1,clear,warm,home,True,31,2,258
1001,1,twin,high_activity,35,6,14,2,clear,hot,home,True,22,1,160
1001,1,twin,high_activity,35,6,16,3,clear,warm,home,True,18,1,79
1001,1,twin,high_activity,35,6,19,4,clear,warm,home,True,826,1,64
1001,1,twin,high_activity,35,6,21,5,clear,hot,home,True,91,1,53
1002,1,sibling,high_activity,1,0,11,1,cloudy,hot,shopping,False,0,0,25
1002,1,sibling,high_activity,1,0,15,2,cloudy,hot,service,False,214,0,160
1002,1,sibling,high_activity,1,0,17,3,cloudy,warm,activity,True,404,2,340
1002,1,sibling,high_activity,1,0,20,4,clear,warm,home,True,56,0,147
1002,1,sibling,high_activity,1,0,22,5,cloudy,warm,home,True,112,0,546
1002,1,sibling,high_activity,2,1,11,1,clear,hot,home,True,8,0,650
1002,1,sibling,high_activity,2,1,15,2,clear,hot,shopping,True,29,0,160
1002,1,sibling,high_activity,2,1,17,3,clear,hot,shopping,True,428,2,356
1002,1,sibling,high_activity,2,1,20,4,clear,hot,service,False,757,0,261
1002,1,sibling,high_activity,2,1,22,5,cloudy,hot,work,True,30,1,300
