uid,source_uid,variant_type,archetype,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10
1000,1,twin,high_activity,18,3,16,3,cloudy,warm,home,True,669,1,248
1000,1,twin,high_activity,18,3,19,4,clear,warm,shopping,True,0,0,0
1000,1,twin,high_activity,18,3,21,5,clear,warm,service,True,293,1,0
1000,1,twin,high_activity,19,4,10,1,clear,warm,shopping,True,0,2,0
1000,1,twin,high_activity,19,4,14,2,clear,warm,service,True,361,0,0
1000,1,twin,high_activity,19,4,16,3,clear,warm,service,True,2708,2,364
1000,1,twin,high_activity,19,4,19,4,clear,warm,home,True,26,0,87
1000,1,twin,high_activity,19,4,21,5,clear,hot,shopping,True,53,0,79
1000,1,twin,high_activity,20,5,10,1,clear,mild,home,True,0,2,0
1000,1,twin,high_activity,20,5,14,2,clear,warm,home,True,709,2,266
1000,1,twin,high_activity,20,5,16,3,clear,warm,home,True,88,0,322
1000,1,twin,high_activity,20,5,19,4,cloudy,warm,home,True,272,1,188
1000,1,twin,high_activity,20,5,21,5,cloudy,warm,home,True,452,0,304
1000,1,twin,high_activity,21,6,10,1,clear,warm,home,True,0,2,0
1000,1,twin,high_activity,21,6,14,2,cloudy,warm,home,True,494,1,290
1000,1,twin,high_activity,21,6,16,3,clear,warm,home,True,0,1,0
1000,1,twin,high_activity,21,6,19,4,clear,warm,home,True,63,0,227
1000,1,twin,high_activity,21,6,21,5,clear,mild,home,True,278,0,0
1000,1,twin,high_activity,22,0,10,1,clear,cool,shopping,False,5,0,0
1000,1,twin,high_activity,22,0,14,2,clear,warm,shopping,True,43,0,0
1000,1,twin,high_activity,22,0,16,3,cloudy,warm,service,True,24,2,115
1000,1,twin,high_activity,22,0,19,4,bad,warm,activity,False,190,0,0
1000,1,twin,high_activity,22,0,21,5,cloudy,warm,home,True,2050,0,0
1000,1,twin,high_activity,23,1,10,1,clear,cool,work,True,0,1,0
1000,1,twin,high_activity,23,1,14,2,clear,cool,service,True,1571,1,0
1000,1,twin,high_activity,23,1,16,3,clear,cool,activity,True,448,1,312
1000,1,twin,high_activity,23,1,19,4,cloudy,hot,home,True,331,0,0
1000,1,twin,high_activity,23,1,21,5,cloudy,hot,dining,False,2666,0,329
1000,1,twin,high_activity,24,2,10,1,cloudy,cold,home,True,0,0,0
1000,1,twin,high_activity,24,2,14,2,cloudy,warm,home,True,714,1,376
1000,1,twin,high_activity,24,2,16,3,cloudy,warm,work,True,550,2,599
1000,1,twin,high_activity,24,2,19,4,cloudy,warm,home,True,2330,1,208
1000,1,twin,high_activity,24,2,21,5,cloudy,hot,home,True,88,1,0
1000,1,twin,high_activity,25,3,10,1,clear,hot,work,True,0,0,295
1000,1,twin,high_activity,25,3,14,2,clear,hot,home,True,88,1,225
1000,1,twin,high_activity,25,3,16,3,clear,hot,shopping,True,231,0,146
1000,1,twin,high_activity,25,3,19,4,clear,warm,shopping,True,719,2,433
1000,1,twin,high_activity,25,3,21,5,clear,warm,service,False,73,0,181
1000,1,twin,high_activity,26,4,10,1,bad,mild,work,True,0,1,0
1000,1,twin,high_activity,26,4,14,2,cloudy,warm,work,True,1186,2,0
1000,1,twin,high_activity,26,4,16,3,cloudy,warm,work,True,0,0,0
1000,1,twin,high_activity,26,4,19,4,clear,warm,home,False,73,0,0
1000,1,twin,high_activity,26,4,21,5,cloudy,warm,shopping,False,33,0,0
1000,1,twin,high_activity,27,5,10,1,clear,hot,service,False,0,0,24
1000,1,twin,high_activity,27,5,14,2,clear,hot,service,True,741,0,285
1000,1,twin,high_activity,27,5,16,3,cloudy,hot,service,True,744,2,599
1000,1,twin,high_activity,27,5,19,4,clear,hot,dining,True,286,0,0
1000,1,twin,high_activity,27,5,21,5,cloudy,warm,shopping,True,220,2,108
1000,1,twin,high_activity,28,6,10,1,clear,warm,home,True,0,2,0
1000,1,twin,high_activity,28,6,14,2,clear,warm,home,True,146,0,0
1000,1,twin,high_activity,28,6,16,3,cloudy,warm,service,True,0,1,0
1000,1,twin,high_activity,28,6,19,4,bad,hot,dining,True,101,2,332
1000,1,twin,high_activity,28,6,21,5,bad,hot,home,True,0,1,0
1000,1,twin,high_activity,29,0,10,1,clear,mild,work,True,0,1,0
1000,1,twin,high_activity,29,0,14,2,clear,mild,home,True,90,0,117
1000,1,twin,high_activity,29,0,16,3,clear,hot,home,True,3792,1,0
1000,1,twin,high_activity,29,0,19,4,clear,hot,home,True,67,0,0
1000,1,twin,high_activity,29,0,21,5,clear,hot,home,True,90,0,0
1000,1,twin,high_activity,30,1,10,1,cloudy,mild,work,True,0,2,0
1000,1,twin,high_activity,30,1,14,2,cloudy,hot,work,False,64,0,278
1000,1,twin,high_activity,30,1,16,3,bad,hot,home,True,228,0,0
1000,1,twin,high_activity,30,1,19,4,cloudy,hot,home,True,189,2,199
1000,1,twin,high_activity,30,1,21,5,cloudy,hot,work,True,88,0,0
1000,1,twin,high_activity,31,2,10,1,cloudy,mild,home,True,0,2,0
1000,1,twin,high_activity,31,2,14,2,cloudy,warm,work,True,0,0,130
1000,1,twin,high_activity,31,2,16,3,clear,mild,work,True,160,2,329
1000,1,twin,high_activity,31,2,19,4,clear,hot,home,True,3158,0,0
1000,1,twin,high_activity,31,2,21,5,clear,hot,service,True,97,1,301
1000,1,twin,high_activity,32,3,10,1,cloudy,mild,home,False,0,0,97
1000,1,twin,high_activity,32,3,14,2,cloudy,warm,home,True,54,0,113
1000,1,twin,high_activity,32,3,16,3,cloudy,warm,work,True,0,0,79
1000,1,twin,high_activity,32,3,19,4,cloudy,warm,home,True,504,0,234
1000,1,twin,high_activity,32,3,21,5,cloudy,hot,home,True,5000,1,301
1000,1,twin,high_activity,33,4,10,1,clear,cold,service,True,0,0,112
1000,1,twin,high_activity,33,4,14,2,cloudy,warm,home,True,0,0,92
1000,1,twin,high_activity,33,4,16,3,cloudy,warm,home,False,0,0,0
1000,1,twin,high_activity,33,4,19,4,clear,hot,home,True,692,2,428
1000,1,twin,high_activity,33,4,21,5,clear,hot,work,False,388,0,111
1000,1,twin,high_activity,34,5,10,1,cloudy,hot,home,True,0,0,134
1000,1,twin,high_activity,34,5,14,2,cloudy,hot,home,False,9,0,0
1000,1,twin,high_activity,34,5,16,3,cloudy,hot,home,True,0,0,0
1000,1,twin,high_activity,34,5,19,4,cloudy,hot,home,True,93,2,242
1000,1,twin,high_activity,34,5,21,5,clear,warm,home,True,265,1,0
1000,1,twin,high_activity,35,6,10,1,clear,hot,home,True,0,0,104
1000,1,twin,high_activity,35,6,14,2,clear,hot,home,False,76,0,195
1000,1,twin,high_activity,35,6,16,3,clear,warm,home,True,178,2,175
1000,1,twin,high_activity,35,6,19,4,clear,mild,dining,True,97,1,175
1000,1,twin,high_activity,35,6,21,5,clear,warm,shopping,True,73,2,127
1001,1,twin,high_activity,1,0,10,1,cloudy,warm,dining,True,0,2,0
1001,1,twin,high_activity,1,0,14,2,cloudy,hot,work,True,80,0,0
1001,1,twin,high_activity,1,0,16,3,cloudy,hot,work,True,21,2,0
1001,1,twin,high_activity,1,0,19,4,cloudy,warm,home,True,286,1,321
1001,1,twin,high_activity,1,0,21,5,cloudy,warm,home,True,146,1,0
1001,1,twin,high_activity,2,1,10,1,cloudy,hot,dining,True,0,0,0
1001,1,twin,high_activity,2,1,14,2,clear,warm,work,True,21,2,161
1001,1,twin,high_activity,2,1,16,3,clear,cold,home,True,323,2,108
1001,1,twin,high_activity,2,1,19,4,clear,warm,shopping,False,99,0,206
1001,1,twin,high_activity,2,1,21,5,clear,warm,shopping,False,400,0,306
1001,1,twin,high_activity,3,2,10,1,clear,hot,home,True,224,2,291
1001,1,twin,high_activity,3,2,14,2,cloudy,hot,home,True,422,2,0
1001,1,twin,high_activity,3,2,16,3,cloudy,hot,work,True,162,1,127
1001,1,twin,high_activity,3,2,19,4,cloudy,hot,home,True,25,1,161
1001,1,twin,high_activity,3,2,21,5,cloudy,hot,work,False,889,0,694
1001,1,twin,high_activity,4,3,10,1,cloudy,warm,home,True,0,0,0
1001,1,twin,high_activity,4,3,14,2,cloudy,mild,home,True,17,0,186
1001,1,twin,high_activity,4,3,16,3,cloudy,hot,home,True,0,1,62
1001,1,twin,high_activity,4,3,19,4,cloudy,hot,dining,True,5000,0,783
1001,1,twin,high_activity,4,3,21,5,cloudy,warm,home,True,174,2,0
1001,1,twin,high_activity,5,4,10,1,cloudy,warm,work,True,0,0,31
1001,1,twin,high_activity,5,4,14,2,clear,warm,home,True,211,0,209
1001,1,twin,high_activity,5,4,16,3,clear,hot,service,True,672,2,781
1001,1,twin,high_activity,5,4,19,4,cloudy,warm,activity,False,96,0,238
1001,1,twin,high_activity,5,4,21,5,cloudy,cold,home,True,195,1,129
1001,1,twin,high_activity,6,5,10,1,cloudy,warm,dining,True,0,0,0
1001,1,twin,high_activity,6,5,14,2,cloudy,warm,home,True,183,1,0
1001,1,twin,high_activity,6,5,16,3,clear,warm,home,False,323,0,123
1001,1,twin,high_activity,6,5,19,4,cloudy,warm,home,True,95,1,166
1001,1,twin,high_activity,6,5,21,5,cloudy,warm,shopping,True,446,1,177
1001,1,twin,high_activity,7,6,10,1,cloudy,warm,shopping,True,0,0,0
1001,1,twin,high_activity,7,6,14,2,bad,warm,service,True,157,0,172
1001,1,twin,high_activity,7,6,16,3,cloudy,warm,service,True,297,0,0
1001,1,twin,high_activity,7,6,19,4,cloudy,hot,dining,True,315,1,268
1001,1,twin,high_activity,7,6,21,5,cloudy,hot,shopping,True,0,2,365
1001,1,twin,high_activity,8,0,10,1,clear,hot,home,True,0,1,0
1001,1,twin,high_activity,8,0,14,2,clear,warm,work,True,299,0,116
1001,1,twin,high_activity,8,0,16,3,clear,warm,dining,True,943,2,923
1001,1,twin,high_activity,8,0,19,4,clear,warm,home,True,239,0,113
1001,1,twin,high_activity,8,0,21,5,cloudy,warm,home,True,0,0,0
1001,1,twin,high_activity,9,1,10,1,clear,warm,work,True,0,1,238
1001,1,twin,high_activity,9,1,14,2,clear,warm,dining,True,0,2,0
1001,1,twin,high_activity,9,1,16,3,cloudy,warm,work,True,309,2,740
1001,1,twin,high_activity,9,1,19,4,clear,warm,home,True,802,0,271
1001,1,twin,high_activity,9,1,21,5,clear,warm,dining,True,80,2,0
1001,1,twin,high_activity,10,2,10,1,cloudy,cool,home,True,0,0,22
1001,1,twin,high_activity,10,2,14,2,bad,hot,home,True,89,0,0
1001,1,twin,high_activity,10,2,16,3,bad,hot,home,True,34,2,0
1001,1,twin,high_activity,10,2,19,4,cloudy,hot,home,True,694,0,332
1001,1,twin,high_activity,10,2,21,5,clear,warm,home,True,87,1,233
1001,1,twin,high_activity,11,3,10,1,cloudy,warm,home,True,0,0,0
1001,1,twin,high_activity,11,3,14,2,cloudy,hot,work,True,955,0,0
1001,1,twin,high_activity,11,3,16,3,cloudy,hot,home,True,1752,1,482
1001,1,twin,high_activity,11,3,19,4,cloudy,hot,work,True,32,1,0
1001,1,twin,high_activity,11,3,21,5,cloudy,warm,work,True,0,0,186
1001,1,twin,high_activity,12,4,10,1,cloudy,warm,home,True,0,0,23
1001,1,twin,high_activity,12,4,14,2,clear,warm,home,True,50,0,0
1001,1,twin,high_activity,12,4,16,3,clear,warm,home,True,596,0,255
1001,1,twin,high_activity,12,4,19,4,clear,warm,home,True,2211,0,0
1001,1,twin,high_activity,12,4,21,5,clear,warm,shopping,True,30,1,0
1001,1,twin,high_activity,13,5,10,1,clear,warm,home,True,0,1,76
1001,1,twin,high_activity,13,5,14,2,clear,warm,home,True,142,0,217
1001,1,twin,high_activity,13,5,16,3,clear,hot,dining,True,93,0,273
1001,1,twin,high_activity,13,5,19,4,clear,warm,shopping,True,673,2,503
1001,1,twin,high_activity,13,5,21,5,clear,warm,shopping,True,469,0,269
1001,1,twin,high_activity,14,6,10,1,cloudy,warm,dining,True,0,0,25
1001,1,twin,high_activity,14,6,14,2,cloudy,warm,shopping,True,0,2,104
1001,1,twin,high_activity,14,6,16,3,cloudy,warm,shopping,True,39,1,76
1001,1,twin,high_activity,14,6,19,4,cloudy,warm,shopping,True,2120,2,0
1001,1,twin,high_activity,14,6,21,5,cloudy,warm,shopping,True,0,1,58
1001,1,twin,high_activity,15,0,10,1,cloudy,warm,home,True,0,0,0
1001,1,twin,high_activity,15,0,14,2,cloudy,hot,home,True,72,2,164
1001,1,twin,high_activity,15,0,16,3,clear,hot,shopping,True,0,1,116
1001,1,twin,high_activity,15,0,19,4,clear,hot,shopping,False,80,0,234
1001,1,twin,high_activity,15,0,21,5,clear,hot,service,True,0,1,0
1001,1,twin,high_activity,16,1,10,1,clear,warm,home,True,0,2,0
1001,1,twin,high_activity,16,1,14,2,clear,mild,home,True,17,2,0
1001,1,twin,high_activity,16,1,16,3,clear,warm,dining,True,283,0,0
1001,1,twin,high_activity,16,1,19,4,cloudy,warm,home,True,1608,1,638
1001,1,twin,high_activity,16,1,21,5,cloudy,hot,work,True,0,0,0
1001,1,twin,high_activity,17,2,10,1,cloudy,warm,work,True,0,0,120
1001,1,twin,high_activity,17,2,14,2,clear,warm,work,True,71,1,0
1001,1,twin,high_activity,17,2,16,3,clear,warm,service,False,58,0,0
1001,1,twin,high_activity,17,2,19,4,clear,warm,service,True,193,0,393
1001,1,twin,high_activity,17,2,21,5,clear,warm,activity,False,626,0,486
1001,1,twin,high_activity,18,3,10,1,cloudy,mild,home,True,0,2,0
1001,1,twin,high_activity,18,3,14,2,cloudy,warm,home,True,292,0,323
1001,1,twin,high_activity,18,3,16,3,cloudy,warm,dining,True,73,2,125
1001,1,twin,high_activity,18,3,19,4,cloudy,warm,home,True,222,1,0
1001,1,twin,high_activity,18,3,21,5,cloudy,warm,dining,True,509,0,368
1001,1,twin,high_activity,19,4,10,1,cloudy,warm,service,True,0,0,21
1001,1,twin,high_activity,19,4,14,2,clear,hot,activity,True,1464,0,0
1001,1,twin,high_activity,19,4,16,3,clear,hot,home,True,17,0,91
1001,1,twin,high_activity,19,4,19,4,cloudy,hot,shopping,False,545,0,417
1001,1,twin,high_activity,19,4,21,5,cloudy,hot,service,True,0,2,0
1001,1,twin,high_activity,20,5,10,1,clear,warm,home,True,0,0,0
1001,1,twin,high_activity,20,5,14,2,cloudy,warm,home,True,252,0,0
1001,1,twin,high_activity,20,5,16,3,clear,hot,service,True,0,2,0
1001,1,twin,high_activity,20,5,19,4,cloudy,hot,service,True,109,0,334
1001,1,twin,high_activity,20,5,21,5,cloudy,warm,dining,True,726,0,0
1001,1,twin,high_activity,21,6,10,1,cloudy,hot,home,True,0,2,0
1001,1,twin,high_activity,21,6,14,2,clear,hot,home,True,95,0,124
1001,1,twin,high_activity,21,6,16,3,clear,hot,home,True,281,0,193
1001,1,twin,high_activity,21,6,19,4,clear,warm,service,True,270,2,0
1001,1,twin,high_activity,21,6,21,5,cloudy,warm,service,True,0,0,186
1001,1,twin,high_activity,22,0,10,1,cloudy,mild,work,True,0,0,34
1001,1,twin,high_activity,22,0,14,2,clear,mild,work,True,67,2,0
1001,1,twin,high_activity,22,0,16,3,clear,cold,home,True,150,0,182
1001,1,twin,high_activity,22,0,19,4,cloudy,warm,home,True,126,1,60
1001,1,twin,high_activity,22,0,21,5,cloudy,warm,work,True,26,0,69
1001,1,twin,high_activity,23,1,10,1,clear,warm,home,True,0,2,0
1001,1,twin,high_activity,23,1,14,2,clear,hot,activity,True,0,0,275
1001,1,twin,high_activity,23,1,16,3,clear,hot,home,True,73,1,164
1001,1,twin,high_activity,23,1,19,4,clear,hot,shopping,True,7,1,209
1001,1,twin,high_activity,23,1,21,5,clear,hot,service,True,223,1,246
1001,1,twin,high_activity,24,2,10,1,clear,warm,service,True,0,1,0
1001,1,twin,high_activity,24,2,14,2,cloudy,warm,work,True,290,0,312
1001,1,twin,high_activity,24,2,16,3,clear,warm,home,True,128,2,158
1001,1,twin,high_activity,24,2,19,4,clear,warm,home,True,141,0,258
1001,1,twin,high_activity,24,2,21,5,clear,warm,activity,True,0,2,175
1001,1,twin,high_activity,25,3,10,1,clear,hot,work,True,0,2,0
1001,1,twin,high_activity,25,3,14,2,clear,warm,home,True,518,0,0
1001,1,twin,high_activity,25,3,16,3,clear,warm,work,True,26,1,168
1001,1,twin,high_activity,25,3,19,4,clear,hot,home,True,219,0,314
1001,1,twin,high_activity,25,3,21,5,cloudy,hot,shopping,True,2508,1,162
1001,1,twin,high_activity,26,4,10,1,cloudy,warm,home,True,0,2,13
1001,1,twin,high_activity,26,4,14,2,cloudy,warm,work,True,0,2,0
1001,1,twin,high_activity,26,4,16,3,cloudy,hot,work,True,0,0,184
1001,1,twin,high_activity,26,4,19,4,cloudy,hot,work,True,392,1,150
1001,1,twin,high_activity,26,4,21,5,cloudy,warm,home,True,20,1,0
1001,1,twin,high_activity,27,5,10,1,clear,warm,shopping,True,0,0,0
1001,1,twin,high_activity,27,5,14,2,clear,warm,service,True,121,0,72
1001,1,twin,high_activity,27,5,16,3,clear,mild,service,False,882,0,0
1001,1,twin,high_activity,27,5,19,4,cloudy,hot,dining,False,773,0,315
1001,1,twin,high_activity,27,5,21,5,cloudy,hot,home,True,70,0,0
1001,1,twin,high_activity,28,6,10,1,cloudy,warm,shopping,True,0,0,50
1001,1,twin,high_activity,28,6,14,2,clear,warm,service,False,123,0,0
1001,1,twin,high_activity,28,6,16,3,cloudy,warm,other,True,508,0,209
1001,1,twin,high_activity,28,6,19,4,clear,warm,home,True,2125,2,503
1001,1,twin,high_activity,28,6,21,5,clear,warm,service,True,59,0,42
1001,1,twin,high_activity,29,0,10,1,clear,cool,work,True,0,2,0
1001,1,twin,high_activity,29,0,14,2,clear,cool,home,True,82,2,158
1001,1,twin,high_activity,29,0,16,3,clear,cool,home,True,124,0,0
1001,1,twin,high_activity,29,0,19,4,clear,warm,work,True,136,0,306
1001,1,twin,high_activity,29,0,21,5,clear,warm,service,True,0,1,0
1001,1,twin,high_activity,30,1,10,1,bad,warm,work,True,0,0,0
1001,1,twin,high_activity,30,1,14,2,cloudy,warm,work,True,82,1,170
1001,1,twin,high_activity,30,1,16,3,clear,hot,work,True,313,1,0
1001,1,twin,high_activity,30,1,19,4,clear,warm,work,True,222,1,0
1001,1,twin,high_activity,30,1,21,5,clear,hot,home,True,0,2,0
1001,1,twin,high_activity,31,2,10,1,cloudy,warm,work,True,0,1,0
1001,1,twin,high_activity,31,2,14,2,cloudy,mild,home,True,3523,0,373
1001,1,twin,high_activity,31,2,16,3,cloudy,hot,work,True,0,2,108
1001,1,twin,high_activity,31,2,19,4,clear,warm,home,True,1866,2,0
1001,1,twin,high_activity,31,2,21,5,cloudy,hot,activity,False,1336,0,663
1001,1,twin,high_activity,32,3,10,1,cloudy,mild,work,True,0,1,0
1001,1,twin,high_activity,32,3,14,2,clear,warm,service,True,215,1,317
1001,1,twin,high_activity,32,3,16,3,clear,warm,activity,True,171,1,469
1001,1,twin,high_activity,32,3,19,4,clear,mild,home,True,528,0,193
1001,1,twin,high_activity,32,3,21,5,clear,warm,home,True,0,0,0
1001,1,twin,high_activity,33,4,10,1,cloudy,warm,dining,True,0,2,115
1001,1,twin,high_activity,33,4,14,2,cloudy,warm,work,True,607,2,430
1001,1,twin,high_activity,33,4,16,3,clear,warm,home,True,201,0,239
1001,1,twin,high_activity,33,4,19,4,cloudy,warm,shopping,True,36,2,67
1001,1,twin,high_activity,33,4,21,5,cloudy,warm,service,True,17,0,0
1001,1,twin,high_activity,34,5,10,1,clear,warm,service,True,569,0,228
1001,1,twin,high_activity,34,5,14,2,cloudy,warm,dining,True,122,0,0
1001,1,twin,high_activity,34,5,16,3,cloudy,warm,home,True,0,0,188
1001,1,twin,high_activity,34,5,19,4,cloudy,warm,home,True,26,0,0
1001,1,twin,high_activity,34,5,21,5,cloudy,hot,home,True,257,1,0
1001,1,twin,high_activity,35,6,10,1,clear,warm,service,True,0,0,0
1001,1,twin,high_activity,35,6,14,2,cloudy,warm,dining,True,270,2,0
1001,1,twin,high_activity,35,6,16,3,cloudy,hot,shopping,False,752,0,345
1001,1,twin,high_activity,35,6,19,4,bad,hot,shopping,True,187,2,242
1001,1,twin,high_activity,35,6,21,5,cloudy,hot,service,False,1816,0,294
1002,1,sibling,high_activity,1,0,11,1,cloudy,hot,shopping,False,0,0,21
1002,1,sibling,high_activity,1,0,15,2,cloudy,hot,service,False,53,0,195
1002,1,sibling,high_activity,1,0,17,3,cloudy,hot,service,True,688,0,331
1002,1,sibling,high_activity,1,0,20,4,cloudy,hot,work,True,171,0,305
1002,1,sibling,high_activity,1,0,22,5,clear,warm,service,True,405,2,1201
1002,1,sibling,high_activity,2,1,11,1,clear,warm,shopping,True,170,0,407
1002,1,sibling,high_activity,2,1,15,2,clear,warm,shopping,True,280,0,0
1002,1,sibling,high_activity,2,1,17,3,cloudy,warm,service,True,3082,1,398
1002,1,sibling,high_activity,2,1,20,4,clear,warm,work,True,107,0,308
1002,1,sibling,high_activity,2,1,22,5,cloudy,warm,home,False,710,0,395
1002,1,sibling,high_activity,3,2,11,1,clear,hot,work,True,0,1,375
