uid,source_uid,variant_type,archetype,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10
1000,1,twin,high_activity,6,5,14,2,clear,hot,home,True,20,1,238
1000,1,twin,high_activity,6,5,16,3,clear,warm,home,True,1692,2,540
1000,1,twin,high_activity,6,5,19,4,clear,warm,home,True,196,2,260
1000,1,twin,high_activity,6,5,21,5,clear,warm,home,True,0,0,234
1000,1,twin,high_activity,7,6,10,1,cloudy,warm,shopping,True,0,2,27
1000,1,twin,high_activity,7,6,14,2,cloudy,hot,dining,True,103,0,124
1000,1,twin,high_activity,7,6,16,3,clear,hot,shopping,True,63,1,46
1000,1,twin,high_activity,7,6,19,4,cloudy,warm,dining,True,66,1,61
1000,1,twin,high_activity,7,6,21,5,cloudy,warm,home,True,1302,1,78
1000,1,twin,high_activity,8,0,10,1,cloudy,warm,home,True,0,2,31
1000,1,twin,high_activity,8,0,14,2,cloudy,warm,dining,False,100,0,48
1000,1,twin,high_activity,8,0,16,3,clear,warm,home,True,0,0,59
1000,1,twin,high_activity,8,0,19,4,clear,warm,work,True,286,2,427
1000,1,twin,high_activity,8,0,21,5,clear,warm,home,True,2502,2,306
1000,1,twin,high_activity,9,1,10,1,cloudy,hot,home,True,0,1,112
1000,1,twin,high_activity,9,1,14,2,cloudy,hot,service,True,210,2,207
1000,1,twin,high_activity,9,1,16,3,clear,hot,service,True,5,2,150
1000,1,twin,high_activity,9,1,19,4,clear,hot,work,True,18,1,45
1000,1,twin,high_activity,9,1,21,5,clear,hot,home,True,593,2,226
1000,1,twin,high_activity,10,2,10,1,clear,hot,work,True,0,0,65
1000,1,twin,high_activity,10,2,14,2,cloudy,warm,work,True,159,1,222
1000,1,twin,high_activity,10,2,16,3,clear,hot,home,True,103,0,127
1000,1,twin,high_activity,10,2,19,4,cloudy,hot,home,True,65,0,132
1000,1,twin,high_activity,10,2,21,5,cloudy,hot,work,True,464,0,262
1000,1,twin,high_activity,11,3,10,1,clear,warm,home,True,0,2,20
1000,1,twin,high_activity,11,3,14,2,clear,warm,shopping,True,212,1,102
1000,1,twin,high_activity,11,3,16,3,clear,warm,service,True,183,0,90
1000,1,twin,high_activity,11,3,19,4,cloudy,warm,work,True,596,1,147
1000,1,twin,high_activity,11,3,21,5,cloudy,warm,home,True,131,0,270
1000,1,twin,high_activity,12,4,10,1,cloudy,hot,home,True,0,1,99
1000,1,twin,high_activity,12,4,14,2,clear,hot,shopping,True,279,1,104
1000,1,twin,high_activity,12,4,16,3,clear,warm,service,True,0,2,73
1000,1,twin,high_activity,12,4,19,4,cloudy,warm,activity,True,117,0,169
1000,1,twin,high_activity,12,4,21,5,cloudy,warm,home,True,0,0,97
1000,1,twin,high_activity,13,5,10,1,clear,hot,dining,True,0,0,120
1000,1,twin,high_activity,13,5,14,2,cloudy,hot,shopping,True,17,0,70
1000,1,twin,high_activity,13,5,16,3,cloudy,hot,shopping,True,0,0,57
1000,1,twin,high_activity,13,5,19,4,cloudy,warm,dining,True,36,0,73
1000,1,twin,high_activity,13,5,21,5,cloudy,warm,home,True,154,1,115
1000,1,twin,high_activity,14,6,10,1,clear,warm,home,True,0,2,12
1000,1,twin,high_activity,14,6,14,2,clear,warm,home,True,232,2,220
1000,1,twin,high_activity,14,6,16,3,clear,warm,home,True,0,1,79
1000,1,twin,high_activity,14,6,19,4,clear,warm,home,True,113,1,51
1000,1,twin,high_activity,14,6,21,5,clear,warm,home,True,351,0,286
1000,1,twin,high_activity,15,0,10,1,clear,hot,home,True,0,1,67
1000,1,twin,high_activity,15,0,14,2,clear,warm,dining,True,0,2,63
1000,1,twin,high_activity,15,0,16,3,clear,warm,work,True,0,2,72
1000,1,twin,high_activity,15,0,19,4,clear,warm,home,False,78,0,95
1000,1,twin,high_activity,15,0,21,5,clear,warm,work,True,293,2,181
1000,1,twin,high_activity,16,1,10,1,clear,warm,home,False,0,0,61
1000,1,twin,high_activity,16,1,14,2,cloudy,hot,home,True,75,2,112
1000,1,twin,high_activity,16,1,16,3,cloudy,warm,home,True,423,2,287
1000,1,twin,high_activity,16,1,19,4,cloudy,warm,work,True,15,2,112
1000,1,twin,high_activity,16,1,21,5,cloudy,warm,home,True,710,1,63
1000,1,twin,high_activity,17,2,10,1,cloudy,mild,dining,False,0,0,17
1000,1,twin,high_activity,17,2,14,2,cloudy,warm,work,True,39,2,85
1000,1,twin,high_activity,17,2,16,3,clear,warm,home,True,0,2,179
1000,1,twin,high_activity,17,2,19,4,clear,warm,home,True,46,2,103
1000,1,twin,high_activity,17,2,21,5,clear,warm,shopping,True,47,2,21
1000,1,twin,high_activity,18,3,10,1,cloudy,mild,home,True,0,1,61
1000,1,twin,high_activity,18,3,14,2,clear,hot,dining,True,13,2,71
1000,1,twin,high_activity,18,3,16,3,clear,hot,work,True,464,1,206
1000,1,twin,high_activity,18,3,19,4,cloudy,hot,work,True,15,0,163
1000,1,twin,high_activity,18,3,21,5,cloudy,hot,work,True,39,1,27
1000,1,twin,high_activity,19,4,10,1,clear,mild,home,True,0,0,16
1000,1,twin,high_activity,19,4,14,2,clear,hot,work,True,4,2,103
1000,1,twin,high_activity,19,4,16,3,clear,hot,home,True,43,2,153
1000,1,twin,high_activity,19,4,19,4,cloudy,hot,activity,True,105,0,200
1000,1,twin,high_activity,19,4,21,5,cloudy,hot,home,True,3729,1,98
1000,1,twin,high_activity,20,5,10,1,cloudy,warm,home,True,0,2,12
1000,1,twin,high_activity,20,5,14,2,bad,warm,home,True,127,1,110
1000,1,twin,high_activity,20,5,16,3,bad,warm,home,True,326,2,353
1000,1,twin,high_activity,20,5,19,4,cloudy,hot,home,True,301,0,217
1000,1,twin,high_activity,20,5,21,5,cloudy,hot,home,True,123,1,18
1000,1,twin,high_activity,21,6,10,1,cloudy,hot,shopping,True,0,0,18
1000,1,twin,high_activity,21,6,14,2,bad,warm,dining,True,35,0,52
1000,1,twin,high_activity,21,6,16,3,cloudy,warm,home,True,0,1,73
1000,1,twin,high_activity,21,6,19,4,cloudy,warm,home,True,0,1,50
1000,1,twin,high_activity,21,6,21,5,cloudy,warm,home,True,152,2,166
1000,1,twin,high_activity,22,0,10,1,cloudy,warm,home,True,0,2,20
1000,1,twin,high_activity,22,0,14,2,clear,warm,work,True,318,0,224
1000,1,twin,high_activity,22,0,16,3,clear,warm,home,True,0,1,73
1000,1,twin,high_activity,22,0,19,4,clear,hot,home,True,2341,0,724
1000,1,twin,high_activity,22,0,21,5,cloudy,hot,shopping,False,4995,0,1018
1000,1,twin,high_activity,23,1,10,1,clear,warm,work,True,0,1,73
1000,1,twin,high_activity,23,1,14,2,clear,mild,home,True,0,1,48
1000,1,twin,high_activity,23,1,16,3,cloudy,hot,home,True,1562,2,359
1000,1,twin,high_activity,23,1,19,4,clear,hot,activity,True,0,0,415
1000,1,twin,high_activity,23,1,21,5,clear,warm,home,True,189,0,273
1000,1,twin,high_activity,24,2,10,1,clear,warm,work,True,0,0,16
1000,1,twin,high_activity,24,2,14,2,clear,hot,home,True,30,2,106
1000,1,twin,high_activity,24,2,16,3,clear,hot,activity,True,301,2,457
1000,1,twin,high_activity,24,2,19,4,clear,hot,home,True,96,1,123
1000,1,twin,high_activity,24,2,21,5,clear,warm,dining,True,47,0,147
1000,1,twin,high_activity,25,3,10,1,clear,hot,home,True,0,1,61
1000,1,twin,high_activity,25,3,14,2,clear,hot,dining,True,89,2,72
1000,1,twin,high_activity,25,3,16,3,clear,hot,work,True,191,1,140
1000,1,twin,high_activity,25,3,19,4,clear,hot,work,True,84,0,100
1000,1,twin,high_activity,25,3,21,5,clear,warm,home,False,15,0,311
1000,1,twin,high_activity,26,4,10,1,cloudy,mild,dining,True,0,2,13
1000,1,twin,high_activity,26,4,14,2,cloudy,warm,home,True,410,0,200
1000,1,twin,high_activity,26,4,16,3,clear,warm,home,True,211,0,91
1000,1,twin,high_activity,26,4,19,4,cloudy,mild,home,True,92,2,118
1000,1,twin,high_activity,26,4,21,5,cloudy,warm,home,True,161,1,88
1000,1,twin,high_activity,27,5,10,1,cloudy,warm,home,True,0,1,59
1000,1,twin,high_activity,27,5,14,2,bad,warm,shopping,True,0,0,54
1000,1,twin,high_activity,27,5,16,3,cloudy,warm,dining,False,1180,0,525
1000,1,twin,high_activity,27,5,19,4,cloudy,warm,home,True,49,2,122
1000,1,twin,high_activity,27,5,21,5,cloudy,warm,home,True,181,1,122
1000,1,twin,high_activity,28,6,10,1,cloudy,cool,home,True,0,0,10
1000,1,twin,high_activity,28,6,14,2,clear,cool,shopping,True,292,2,71
1000,1,twin,high_activity,28,6,16,3,clear,hot,service,True,18,1,126
1000,1,twin,high_activity,28,6,19,4,clear,warm,service,True,4472,1,225
1000,1,twin,high_activity,28,6,21,5,cloudy,warm,service,False,0,0,385
1000,1,twin,high_activity,29,0,10,1,cloudy,hot,home,True,0,2,43
1000,1,twin,high_activity,29,0,14,2,cloudy,hot,work,True,79,0,194
1000,1,twin,high_activity,29,0,16,3,cloudy,warm,work,True,550,1,125
1000,1,twin,high_activity,29,0,19,4,cloudy,hot,work,True,608,2,293
1000,1,twin,high_activity,29,0,21,5,cloudy,hot,work,True,307,1,138
1000,1,twin,high_activity,30,1,10,1,cloudy,hot,home,True,0,0,25
1000,1,twin,high_activity,30,1,14,2,cloudy,warm,home,True,69,2,101
1000,1,twin,high_activity,30,1,16,3,cloudy,warm,home,True,0,0,79
1000,1,twin,high_activity,30,1,19,4,clear,warm,work,True,7,2,81
1000,1,twin,high_activity,30,1,21,5,clear,hot,home,True,514,2,235
1000,1,twin,high_activity,31,2,10,1,cloudy,cool,dining,True,0,2,10
1000,1,twin,high_activity,31,2,14,2,cloudy,warm,home,True,315,2,220
1000,1,twin,high_activity,31,2,16,3,cloudy,warm,work,True,1864,2,215
1000,1,twin,high_activity,31,2,19,4,clear,warm,home,True,88,1,110
1000,1,twin,high_activity,31,2,21,5,clear,warm,dining,True,0,0,75
1000,1,twin,high_activity,32,3,10,1,cloudy,cold,home,True,0,1,49
1000,1,twin,high_activity,32,3,14,2,bad,warm,home,True,157,1,80
1000,1,twin,high_activity,32,3,16,3,cloudy,hot,home,True,92,0,106
1000,1,twin,high_activity,32,3,19,4,bad,hot,work,False,352,0,158
1000,1,twin,high_activity,32,3,21,5,cloudy,hot,home,True,52,2,112
1000,1,twin,high_activity,33,4,10,1,clear,hot,home,True,0,0,34
1000,1,twin,high_activity,33,4,14,2,clear,hot,home,True,239,1,237
1000,1,twin,high_activity,33,4,16,3,clear,hot,dining,True,0,2,75
1000,1,twin,high_activity,33,4,19,4,clear,hot,work,True,63,2,114
1000,1,twin,high_activity,33,4,21,5,cloudy,hot,work,True,255,0,312
1000,1,twin,high_activity,34,5,10,1,cloudy,mild,home,True,0,1,73
1000,1,twin,high_activity,34,5,14,2,cloudy,warm,service,True,63,2,106
1000,1,twin,high_activity,34,5,16,3,bad,hot,dining,True,129,1,54
1000,1,twin,high_activity,34,5,19,4,cloudy,hot,shopping,True,94,2,104
1000,1,twin,high_activity,34,5,21,5,clear,hot,service,True,84,1,137
1000,1,twin,high_activity,35,6,10,1,clear,warm,home,True,0,1,80
1000,1,twin,high_activity,35,6,14,2,cloudy,warm,home,True,1328,0,175
1000,1,twin,high_activity,35,6,16,3,clear,warm,home,True,57,2,174
1000,1,twin,high_activity,35,6,19,4,clear,warm,home,True,64,0,154
1000,1,twin,high_activity,35,6,21,5,clear,warm,home,True,0,0,47
1001,1,twin,high_activity,1,0,10,1,cloudy,warm,dining,True,0,2,18
1001,1,twin,high_activity,1,0,14,2,cloudy,warm,work,True,60,2,136
1001,1,twin,high_activity,1,0,16,3,clear,warm,service,True,123,2,180
1001,1,twin,high_activity,1,0,19,4,cloudy,hot,home,True,178,2,430
1001,1,twin,high_activity,1,0,21,5,cloudy,hot,home,True,40,1,30
1001,1,twin,high_activity,2,1,10,1,cloudy,hot,home,True,0,1,101
1001,1,twin,high_activity,2,1,14,2,cloudy,warm,work,True,333,0,157
1001,1,twin,high_activity,2,1,16,3,cloudy,warm,home,True,837,0,164
1001,1,twin,high_activity,2,1,19,4,cloudy,hot,home,True,139,2,430
1001,1,twin,high_activity,2,1,21,5,cloudy,hot,work,True,0,1,30
1001,1,twin,high_activity,3,2,10,1,clear,hot,work,True,0,1,104
1001,1,twin,high_activity,3,2,14,2,clear,hot,work,True,34,1,150
1001,1,twin,high_activity,3,2,16,3,cloudy,hot,home,True,1955,2,346
1001,1,twin,high_activity,3,2,19,4,clear,hot,dining,False,75,0,364
1001,1,twin,high_activity,3,2,21,5,cloudy,warm,home,True,81,2,162
1001,1,twin,high_activity,4,3,10,1,cloudy,hot,work,True,1,2,35
1001,1,twin,high_activity,4,3,14,2,bad,hot,home,True,124,2,106
1001,1,twin,high_activity,4,3,16,3,bad,hot,work,True,7,2,130
1001,1,twin,high_activity,4,3,19,4,cloudy,hot,home,True,20,1,91
1001,1,twin,high_activity,4,3,21,5,cloudy,warm,home,True,31,2,152
1001,1,twin,high_activity,5,4,10,1,cloudy,hot,work,True,0,0,10
1001,1,twin,high_activity,5,4,14,2,cloudy,hot,work,True,164,1,220
1001,1,twin,high_activity,5,4,16,3,cloudy,hot,work,True,687,2,248
1001,1,twin,high_activity,5,4,19,4,cloudy,hot,home,True,384,0,310
1001,1,twin,high_activity,5,4,21,5,cloudy,hot,work,True,515,0,412
1001,1,twin,high_activity,6,5,10,1,cloudy,warm,home,True,0,1,102
1001,1,twin,high_activity,6,5,14,2,cloudy,warm,shopping,True,89,0,82
1001,1,twin,high_activity,6,5,16,3,cloudy,warm,shopping,False,215,0,352
1001,1,twin,high_activity,6,5,19,4,cloudy,warm,shopping,True,38,0,89
1001,1,twin,high_activity,6,5,21,5,cloudy,warm,shopping,True,505,1,109
1001,1,twin,high_activity,7,6,10,1,clear,hot,service,True,0,0,45
1001,1,twin,high_activity,7,6,14,2,cloudy,warm,dining,True,822,2,282
1001,1,twin,high_activity,7,6,16,3,cloudy,mild,shopping,True,0,1,56
1001,1,twin,high_activity,7,6,19,4,cloudy,warm,service,True,107,1,202
1001,1,twin,high_activity,7,6,21,5,cloudy,warm,service,True,214,0,537
1001,1,twin,high_activity,8,0,10,1,cloudy,hot,work,True,0,2,41
1001,1,twin,high_activity,8,0,14,2,clear,hot,work,True,37,2,180
1001,1,twin,high_activity,8,0,16,3,clear,hot,dining,True,76,1,81
1001,1,twin,high_activity,8,0,19,4,clear,hot,home,True,61,0,208
1001,1,twin,high_activity,8,0,21,5,clear,hot,work,True,99,1,94
1001,1,twin,high_activity,9,1,10,1,cloudy,hot,work,True,0,0,27
1001,1,twin,high_activity,9,1,14,2,clear,hot,service,True,68,2,100
1001,1,twin,high_activity,9,1,16,3,clear,hot,service,False,185,0,697
1001,1,twin,high_activity,9,1,19,4,clear,hot,service,True,297,0,235
1001,1,twin,high_activity,9,1,21,5,clear,hot,activity,False,1093,0,1001
1001,1,twin,high_activity,10,2,10,1,cloudy,hot,work,True,0,2,29
1001,1,twin,high_activity,10,2,14,2,cloudy,warm,home,True,622,0,312
1001,1,twin,high_activity,10,2,16,3,clear,mild,home,True,444,1,241
1001,1,twin,high_activity,10,2,19,4,clear,warm,home,True,102,0,230
1001,1,twin,high_activity,10,2,21,5,cloudy,warm,home,True,628,0,400
1001,1,twin,high_activity,11,3,10,1,clear,warm,shopping,True,0,2,26
1001,1,twin,high_activity,11,3,14,2,clear,warm,service,True,0,2,103
1001,1,twin,high_activity,11,3,16,3,clear,warm,home,True,0,2,233
1001,1,twin,high_activity,11,3,19,4,cloudy,warm,home,True,289,1,180
1001,1,twin,high_activity,11,3,21,5,bad,warm,home,True,278,2,337
1001,1,twin,high_activity,12,4,10,1,clear,hot,dining,True,1,0,21
1001,1,twin,high_activity,12,4,14,2,clear,hot,work,True,130,2,187
1001,1,twin,high_activity,12,4,16,3,clear,hot,home,True,677,2,376
1001,1,twin,high_activity,12,4,19,4,clear,hot,work,True,138,0,203
1001,1,twin,high_activity,12,4,21,5,clear,hot,work,True,12,2,151
1001,1,twin,high_activity,13,5,10,1,clear,hot,home,True,0,0,13
1001,1,twin,high_activity,13,5,14,2,clear,hot,home,True,13,1,184
1001,1,twin,high_activity,13,5,16,3,cloudy,hot,home,True,1752,1,521
1001,1,twin,high_activity,13,5,19,4,cloudy,hot,home,True,5000,1,110
1001,1,twin,high_activity,13,5,21,5,cloudy,hot,home,True,1061,1,715
1001,1,twin,high_activity,14,6,10,1,cloudy,hot,dining,True,0,0,13
1001,1,twin,high_activity,14,6,14,2,clear,hot,home,True,205,0,390
1001,1,twin,high_activity,14,6,16,3,clear,hot,home,True,235,0,206
1001,1,twin,high_activity,14,6,19,4,clear,hot,home,True,112,0,289
1001,1,twin,high_activity,14,6,21,5,clear,hot,dining,True,307,0,328
1001,1,twin,high_activity,15,0,10,1,cloudy,warm,work,False,22,0,20
1001,1,twin,high_activity,15,0,14,2,cloudy,mild,work,True,667,2,193
1001,1,twin,high_activity,15,0,16,3,cloudy,hot,home,True,199,1,140
1001,1,twin,high_activity,15,0,19,4,clear,hot,home,True,250,2,518
1001,1,twin,high_activity,15,0,21,5,clear,hot,dining,True,0,2,51
1001,1,twin,high_activity,16,1,10,1,cloudy,warm,work,True,0,0,10
1001,1,twin,high_activity,16,1,14,2,cloudy,hot,home,True,9,2,72
1001,1,twin,high_activity,16,1,16,3,cloudy,warm,work,True,98,2,87
1001,1,twin,high_activity,16,1,19,4,clear,warm,dining,True,425,2,159
1001,1,twin,high_activity,16,1,21,5,clear,warm,work,True,333,1,93
1001,1,twin,high_activity,17,2,10,1,clear,mild,home,True,0,0,34
1001,1,twin,high_activity,17,2,14,2,clear,warm,work,True,1771,1,178
1001,1,twin,high_activity,17,2,16,3,clear,warm,work,True,565,2,218
1001,1,twin,high_activity,17,2,19,4,cloudy,warm,home,True,105,2,122
1001,1,twin,high_activity,17,2,21,5,cloudy,warm,home,True,76,1,72
1001,1,twin,high_activity,18,3,10,1,clear,cool,work,False,18,0,54
1001,1,twin,high_activity,18,3,14,2,clear,warm,work,True,82,1,94
1001,1,twin,high_activity,18,3,16,3,clear,warm,work,True,376,1,186
1001,1,twin,high_activity,18,3,19,4,clear,warm,work,True,1020,0,172
1001,1,twin,high_activity,18,3,21,5,clear,hot,home,True,298,1,90
1001,1,twin,high_activity,19,4,10,1,cloudy,hot,work,True,0,1,55
1001,1,twin,high_activity,19,4,14,2,cloudy,warm,home,True,174,2,217
1001,1,twin,high_activity,19,4,16,3,clear,warm,work,True,384,1,176
1001,1,twin,high_activity,19,4,19,4,cloudy,warm,service,False,72,0,108
1001,1,twin,high_activity,19,4,21,5,clear,warm,home,True,40,1,82
1001,1,twin,high_activity,20,5,10,1,clear,hot,home,True,0,1,68
1001,1,twin,high_activity,20,5,14,2,cloudy,hot,home,True,485,0,244
1001,1,twin,high_activity,20,5,16,3,cloudy,hot,home,True,13,0,238
1001,1,twin,high_activity,20,5,19,4,cloudy,hot,home,True,38,2,297
1001,1,twin,high_activity,20,5,21,5,clear,hot,home,False,231,0,558
1001,1,twin,high_activity,21,6,10,1,clear,cool,dining,True,18,2,11
1001,1,twin,high_activity,21,6,14,2,clear,hot,home,True,724,0,217
1001,1,twin,high_activity,21,6,16,3,clear,hot,home,True,295,0,109
1001,1,twin,high_activity,21,6,19,4,cloudy,hot,home,True,19,1,102
1001,1,twin,high_activity,21,6,21,5,cloudy,hot,home,True,329,1,136
1001,1,twin,high_activity,22,0,10,1,cloudy,warm,work,True,0,1,61
1001,1,twin,high_activity,22,0,14,2,cloudy,mild,work,True,5000,1,238
1001,1,twin,high_activity,22,0,16,3,cloudy,warm,work,True,0,2,67
1001,1,twin,high_activity,22,0,19,4,bad,warm,home,True,4514,0,378
1001,1,twin,high_activity,22,0,21,5,cloudy,hot,work,True,122,2,226
1001,1,twin,high_activity,23,1,10,1,clear,cool,home,True,0,1,63
1001,1,twin,high_activity,23,1,14,2,clear,warm,work,True,423,2,184
1001,1,twin,high_activity,23,1,16,3,cloudy,mild,home,True,296,2,200
1001,1,twin,high_activity,23,1,19,4,clear,warm,shopping,True,51,1,38
1001,1,twin,high_activity,23,1,21,5,clear,warm,shopping,True,184,1,66
1001,1,twin,high_activity,24,2,10,1,cloudy,hot,work,True,0,2,10
1001,1,twin,high_activity,24,2,14,2,cloudy,hot,work,True,65,0,160
1001,1,twin,high_activity,24,2,16,3,cloudy,warm,home,True,627,1,131
1001,1,twin,high_activity,24,2,19,4,clear,warm,work,True,118,0,161
1001,1,twin,high_activity,24,2,21,5,clear,hot,home,True,193,1,95
1001,1,twin,high_activity,25,3,10,1,cloudy,hot,work,True,0,1,38
1001,1,twin,high_activity,25,3,14,2,clear,hot,home,True,1530,2,245
1001,1,twin,high_activity,25,3,16,3,clear,hot,dining,True,0,2,73
1001,1,twin,high_activity,25,3,19,4,cloudy,hot,work,True,122,2,85
1001,1,twin,high_activity,25,3,21,5,cloudy,hot,home,True,532,2,168
1001,1,twin,high_activity,26,4,10,1,clear,warm,home,True,0,0,25
1001,1,twin,high_activity,26,4,14,2,clear,warm,dining,True,1226,1,208
1001,1,twin,high_activity,26,4,16,3,clear,warm,work,True,0,0,46
1001,1,twin,high_activity,26,4,19,4,cloudy,hot,home,True,126,2,150
1001,1,twin,high_activity,26,4,21,5,cloudy,hot,dining,True,155,1,53
1001,1,twin,high_activity,27,5,10,1,cloudy,mild,dining,True,3,2,8
1001,1,twin,high_activity,27,5,14,2,bad,warm,home,False,76,0,211
1001,1,twin,high_activity,27,5,16,3,cloudy,warm,home,True,134,1,147
1001,1,twin,high_activity,27,5,19,4,cloudy,mild,home,True,446,1,114
1001,1,twin,high_activity,27,5,21,5,clear,warm,home,True,186,2,151
1001,1,twin,high_activity,28,6,10,1,clear,hot,home,True,0,0,24
1001,1,twin,high_activity,28,6,14,2,cloudy,warm,service,True,187,2,195
1001,1,twin,high_activity,28,6,16,3,clear,warm,service,True,81,1,132
1001,1,twin,high_activity,28,6,19,4,cloudy,warm,dining,True,354,2,178
1001,1,twin,high_activity,28,6,21,5,cloudy,hot,shopping,True,81,2,62
1001,1,twin,high_activity,29,0,10,1,cloudy,warm,home,True,101,0,19
1001,1,twin,high_activity,29,0,14,2,bad,cold,home,True,235,2,196
1001,1,twin,high_activity,29,0,16,3,cloudy,warm,home,True,644,2,248
1001,1,twin,high_activity,29,0,19,4,clear,warm,home,True,91,0,147
1001,1,twin,high_activity,29,0,21,5,clear,warm,work,True,30,0,172
1001,1,twin,high_activity,30,1,10,1,clear,warm,home,True,34,1,61
1001,1,twin,high_activity,30,1,14,2,clear,hot,work,True,152,0,246
1001,1,twin,high_activity,30,1,16,3,clear,hot,work,True,4544,2,292
1001,1,twin,high_activity,30,1,19,4,clear,hot,work,True,270,0,194
1001,1,twin,high_activity,30,1,21,5,clear,warm,home,True,137,2,81
1001,1,twin,high_activity,31,2,10,1,clear,warm,home,True,0,2,43
1001,1,twin,high_activity,31,2,14,2,clear,warm,work,True,327,2,202
1001,1,twin,high_activity,31,2,16,3,clear,hot,home,True,4013,1,403
1001,1,twin,high_activity,31,2,19,4,clear,warm,shopping,False,95,0,101
1001,1,twin,high_activity,31,2,21,5,clear,warm,shopping,True,0,2,34
1001,1,twin,high_activity,32,3,10,1,cloudy,mild,home,True,0,2,20
1001,1,twin,high_activity,32,3,14,2,clear,cold,work,True,576,1,184
1001,1,twin,high_activity,32,3,16,3,cloudy,warm,home,True,988,0,800
1001,1,twin,high_activity,32,3,19,4,cloudy,warm,work,True,740,2,341
1001,1,twin,high_activity,32,3,21,5,clear,warm,home,True,831,2,373
1001,1,twin,high_activity,33,4,10,1,cloudy,hot,home,True,0,1,105
1001,1,twin,high_activity,33,4,14,2,cloudy,hot,home,True,292,2,108
1001,1,twin,high_activity,33,4,16,3,cloudy,hot,home,True,0,1,78
1001,1,twin,high_activity,33,4,19,4,cloudy,warm,home,True,1476,1,518
1001,1,twin,high_activity,33,4,21,5,cloudy,warm,dining,True,470,0,231
1001,1,twin,high_activity,34,5,10,1,clear,cool,home,True,88,2,12
1001,1,twin,high_activity,34,5,14,2,cloudy,cool,home,True,191,1,157
1001,1,twin,high_activity,34,5,16,3,clear,hot,shopping,True,1271,2,250
1001,1,twin,high_activity,34,5,19,4,cloudy,hot,dining,True,37,1,38
1001,1,twin,high_activity,34,5,21,5,cloudy,hot,shopping,True,0,0,152
1001,1,twin,high_activity,35,6,10,1,clear,warm,home,True,31,2,15
1001,1,twin,high_activity,35,6,14,2,clear,hot,home,True,22,1,114
1001,1,twin,high_activity,35,6,16,3,clear,warm,home,True,18,1,81
1001,1,twin,high_activity,35,6,19,4,clear,warm,home,True,826,1,549
1001,1,twin,high_activity,35,6,21,5,clear,hot,home,True,91,1,86
1002,1,sibling,high_activity,1,0,11,1,cloudy,hot,shopping,False,0,0,7
1002,1,sibling,high_activity,1,0,15,2,cloudy,hot,service,False,214,0,295
1002,1,sibling,high_activity,1,0,17,3,cloudy,warm,activity,True,404,2,499
1002,1,sibling,high_activity,1,0,20,4,clear,warm,home,True,56,0,107
1002,1,sibling,high_activity,1,0,22,5,cloudy,warm,home,True,112,0,330
1002,1,sibling,high_activity,2,1,11,1,clear,hot,home,True,8,0,25
1002,1,sibling,high_activity,2,1,15,2,clear,hot,shopping,True,29,0,106
1002,1,sibling,high_activity,2,1,17,3,clear,hot,shopping,True,428,2,298
1002,1,sibling,high_activity,2,1,20,4,clear,hot,service,False,757,0,265
1002,1,sibling,high_activity,2,1,22,5,cloudy,hot,work,True,30,1,38
1002,1,sibling,high_activity,3,2,11,1,cloudy,warm,home,True,0,0,25
